"nh","year","villid","thanaid","agehead","sexhead","educhead","famsize","hhland","hhasset","expfd","expnfd","exptot","dmmfd","dfmfd","weight","vaccess","pcirr","rice","wheat","milk","potato","egg","oil"
13015,1,3,1,35,1,0,4,138,84103,3665.583984375,2480.54541015625,6146.12939453125,0,1,1.49019598960876,0,0.75,9.02242088317871,6.09013414382935,10.8269052505493,6.1053056716919,2.03004455566406,40.6008949279785
13021,0,3,1,45,1,10,5,73,61220,2634.15991210938,302.089935302734,2936.24951171875,0,1,0.656862735748291,1,0.5,11,8,11,8,2.5,56
13021,1,3,1,55,1,10,4,73,61220,4043.17236328125,1198.572265625,5241.74462890625,0,1,0.656862735748291,0,0.75,9.02242088317871,6.09013414382935,10.8269052505493,6.1053056716919,2.03004455566406,40.6008949279785
13025,0,3,1,41,1,4,7,229,133391,3161.48681640625,581.058898925781,3742.54565429688,0,0,1.49019598960876,1,0.5,11,8,11,8,2.5,56
13025,1,3,1,55,1,1,6,262,642238.5,4540.533203125,4913.6103515625,9454.1435546875,0,0,1.49019598960876,0,0.75,9.02242088317871,6.09013414382935,10.8269052505493,6.1053056716919,2.03004455566406,40.6008949279785
13035,0,3,1,37,1,0,14,960,636530,2972.09521484375,864.5654296875,3836.66040039062,0,0,1.49019598960876,1,0.5,11,8,11,8,2.5,56
13035,1,3,1,40,1,5,4,128,348335.34375,3636.48657226562,3551.73217773438,7188.21875,0,0,1.49019598960876,0,0.75,9.02242088317871,6.09013414382935,10.8269052505493,6.1053056716919,2.03004455566406,40.6008949279785
13041,0,3,1,47,1,0,4,55,39100,2950.43237304688,458.573516845703,3409.005859375,0,1,0.656862735748291,1,0.5,11,8,11,8,2.5,56
13041,1,3,1,68,1,0,4,55,39100,2275.68017578125,5693.26025390625,7968.9404296875,0,1,0.656862735748291,0,0.75,9.02242088317871,6.09013414382935,10.8269052505493,6.1053056716919,2.03004455566406,40.6008949279785
13054,0,3,1,60,1,5,10,15,22490,2471.25854492188,413.696350097656,2884.955078125,0,0,1.52941179275513,1,0.5,11,8,11,8,2.5,56
13054,1,3,1,28,1,0,4,4,12978.7529296875,1783.39428710938,485.51904296875,2268.91333007812,0,0,1.52941179275513,0,0.75,9.02242088317871,6.09013414382935,10.8269052505493,6.1053056716919,2.03004455566406,40.6008949279785
13061,0,3,1,60,1,0,4,10,25310,2595.16723632812,266.924682617188,2862.09204101562,0,1,0.656862735748291,1,0.5,11,8,11,8,2.5,56
13061,1,3,1,55,0,0,4,10,25310,3727.83862304688,715.252685546875,4443.09130859375,0,1,0.656862735748291,0,0.75,9.02242088317871,6.09013414382935,10.8269052505493,6.1053056716919,2.03004455566406,40.6008949279785
13091,0,3,1,63,1,0,3,19,34010,3055.8564453125,413.333343505859,3469.18969726562,0,1,0.656862735748291,1,0.5,11,8,11,8,2.5,56
13091,1,3,1,70,1,0,4,19,34010,3259.57495117188,6084.8896484375,9344.46484375,1,0,0.656862735748291,0,0.75,9.02242088317871,6.09013414382935,10.8269052505493,6.1053056716919,2.03004455566406,40.6008949279785
13101,0,3,1,44,1,4,6,19,32460,2111.37158203125,289.949676513672,2401.32104492188,0,1,0.656862735748291,1,0.5,11,8,11,8,2.5,56
13101,1,3,1,55,1,0,4,19,32460,3524.15747070312,755.345947265625,4279.50341796875,0,1,0.656862735748291,0,0.75,9.02242088317871,6.09013414382935,10.8269052505493,6.1053056716919,2.03004455566406,40.6008949279785
13111,0,3,1,34,1,0,3,3,4242,3130.953125,648.693664550781,3779.64672851562,0,1,0.656862735748291,1,0.5,11,8,11,8,2.5,56
13111,1,3,1,41,1,0,5,3,4242,2404.1142578125,523.07470703125,2927.18896484375,1,0,0.656862735748291,0,0.75,9.02242088317871,6.09013414382935,10.8269052505493,6.1053056716919,2.03004455566406,40.6008949279785
13121,0,3,1,27,1,0,3,8,11615,2888.3330078125,364.363983154297,3252.6962890625,0,1,0.656862735748291,1,0.5,11,8,11,8,2.5,56
13121,1,3,1,36,1,0,4,8,11615,3074.84106445312,2156.58422851562,5231.42529296875,0,1,0.656862735748291,0,0.75,9.02242088317871,6.09013414382935,10.8269052505493,6.1053056716919,2.03004455566406,40.6008949279785
21015,0,1,2,48,1,12,8,528,541845,4904.390625,3547.58935546875,8451.9794921875,0,0,1.59313726425171,1,0.75,9,9,12,9,2.25,52
21015,1,1,2,50,1,12,9,839,1268879.5,4125.953125,2565.826171875,6691.779296875,0,0,1.59313726425171,1,0.800000011920929,10.6013441085815,8.12017822265625,8.12017822265625,7.17373418807983,1.69170391559601,40.6008949279785
21035,0,1,2,35,1,0,7,144,170240,3228.33129882812,1106.57824707031,4334.90966796875,0,0,1.59313726425171,1,0.75,9,9,12,9,2.25,52
21035,1,1,2,60,1,0,8,194.5,204621.75,1987.92126464844,1221.24108886719,3209.16235351562,0,0,1.59313726425171,1,0.800000011920929,10.6013441085815,8.12017822265625,8.12017822265625,7.17373418807983,1.69170391559601,40.6008949279785
21054,0,1,2,35,1,0,7,78,71350,2448.05078125,686.244506835938,3134.29541015625,0,0,1.23529410362244,1,0.75,9,9,12,9,2.25,52
21054,1,1,2,48,1,0,9,2,9581.810546875,5492.248046875,2274.0263671875,7766.2744140625,0,0,1.23529410362244,1,0.800000011920929,10.6013441085815,8.12017822265625,8.12017822265625,7.17373418807983,1.69170391559601,40.6008949279785
21061,0,1,2,34,1,0,4,1,5340,2833.45532226562,1152.69738769531,3986.15307617188,1,1,0.753676474094391,1,0.75,9,9,12,9,2.25,52
21061,1,1,2,45,1,0,4,1,5340,3332.318359375,397.888671875,3730.20703125,0,1,0.753676474094391,1,0.800000011920929,10.6013441085815,8.12017822265625,8.12017822265625,7.17373418807983,1.69170391559601,40.6008949279785
22021,0,2,2,27,1,2,4,18,13020,2821.63891601562,1583.92858886719,4405.56787109375,1,0,0.602836847305298,1,0.75,8,8,10,8,1.5,50
22021,1,2,2,37,1,0,5,18,13020,2264.44702148438,605.765625,2870.21264648438,0,1,0.602836847305298,1,0.850000023841858,9.02242088317871,6.09013414382935,8.12017822265625,6.1053056716919,1.69170391559601,35.1874389648438
22024,0,2,2,54,1,0,5,14,7580,2122.9248046875,238.096099853516,2361.02099609375,0,0,1.36170208454132,1,0.75,8,8,10,8,1.5,50
22024,1,2,2,50,1,0,7,1.5,1353.36315917969,1301.74194335938,245.248779296875,1546.99072265625,0,0,1.36170208454132,1,0.850000023841858,9.02242088317871,6.09013414382935,8.12017822265625,6.1053056716919,1.69170391559601,35.1874389648438
22025,0,2,2,30,1,9,5,355,41250,4439.1455078125,2621.64916992188,7060.79541015625,0,0,1.98581552505493,1,0.75,8,8,10,8,1.5,50
22025,1,2,2,35,1,8,6,363,298957.90625,4689.4033203125,2824.919921875,7514.3232421875,0,0,1.98581552505493,1,0.850000023841858,9.02242088317871,6.09013414382935,8.12017822265625,6.1053056716919,1.69170391559601,35.1874389648438
22031,0,2,2,34,1,0,3,10,6020,2238.4580078125,178.820007324219,2417.27783203125,1,0,0.602836847305298,1,0.75,8,8,10,8,1.5,50
22031,1,2,2,37,1,0,4,10,6020,2127.8251953125,453.20751953125,2581.03271484375,0,1,0.602836847305298,1,0.850000023841858,9.02242088317871,6.09013414382935,8.12017822265625,6.1053056716919,1.69170391559601,35.1874389648438
22044,0,2,2,38,1,0,5,4,2690,1996.04467773438,203.535629272461,2199.58032226562,0,0,1.36170208454132,1,0.75,8,8,10,8,1.5,50
22044,1,2,2,55,1,0,6,5,3498.44384765625,1571.48010253906,166.125244140625,1737.60534667969,0,0,1.36170208454132,1,0.850000023841858,9.02242088317871,6.09013414382935,8.12017822265625,6.1053056716919,1.69170391559601,35.1874389648438
22054,0,2,2,44,1,0,3,1.5,1000,2348.21508789062,269.857360839844,2618.072265625,0,0,1.36170208454132,1,0.75,8,8,10,8,1.5,50
22054,1,2,2,40,1,0,2,1,947.354187011719,2599.810546875,1810.7998046875,4410.6103515625,0,0,1.36170208454132,1,0.850000023841858,9.02242088317871,6.09013414382935,8.12017822265625,6.1053056716919,1.69170391559601,35.1874389648438
22061,0,2,2,27,1,12,6,224,200550,2338.10571289062,928.561706542969,3266.66772460938,1,0,0.602836847305298,1,0.75,8,8,10,8,1.5,50
22061,1,2,2,37,1,12,6,224,200550,2276.80786132812,935.625244140625,3212.43310546875,0,1,0.602836847305298,1,0.850000023841858,9.02242088317871,6.09013414382935,8.12017822265625,6.1053056716919,1.69170391559601,35.1874389648438
22091,0,2,2,35,1,0,4,11,6190,2170.58276367188,181.942245483398,2352.52465820312,0,1,0.602836847305298,1,0.75,8,8,10,8,1.5,50
22091,1,2,2,41,1,0,4,11,6190,1318.17565917969,521.044799804688,1839.22045898438,0,1,0.602836847305298,1,0.850000023841858,9.02242088317871,6.09013414382935,8.12017822265625,6.1053056716919,1.69170391559601,35.1874389648438
22101,0,2,2,32,0,0,4,2,2750,2287.56005859375,177.14665222168,2464.70678710938,0,1,0.602836847305298,1,0.75,8,8,10,8,1.5,50
22101,1,2,2,37,0,0,3,2,2750,2002.97741699219,376.911499023438,2379.88891601562,0,1,0.602836847305298,1,0.850000023841858,9.02242088317871,6.09013414382935,8.12017822265625,6.1053056716919,1.69170391559601,35.1874389648438
22121,0,2,2,54,1,8,2,1,1,2986.17553710938,822.177307128906,3808.35302734375,0,1,0.602836847305298,1,0.75,8,8,10,8,1.5,50
22121,1,2,2,53,0,0,1,1,1,3093.7880859375,420.21923828125,3514.00732421875,0,1,0.602836847305298,1,0.850000023841858,9.02242088317871,6.09013414382935,8.12017822265625,6.1053056716919,1.69170391559601,35.1874389648438
23031,0,3,2,32,1,0,4,10,6610,2402.37133789062,146.130065917969,2548.50146484375,0,1,0.752136707305908,1,0.75,8,8,10,8,2.25,52
23031,1,3,2,35,1,0,5,10,6610,2778.18383789062,377.85888671875,3156.04272460938,0,1,0.752136707305908,1,0.75,10.1502237319946,6.09013414382935,8.12017822265625,6.86846923828125,1.69170391559601,35.1874389648438
23041,0,3,2,27,1,0,3,1,15400,3312.91796875,1357.99572753906,4670.91357421875,0,1,0.752136707305908,1,0.75,8,8,10,8,2.25,52
23041,1,3,2,35,1,0,4,1,15400,2501.35327148438,1322.40502929688,3823.75830078125,0,1,0.752136707305908,1,0.75,10.1502237319946,6.09013414382935,8.12017822265625,6.86846923828125,1.69170391559601,35.1874389648438
23044,0,3,2,56,1,0,6,34,19860,1678.12158203125,169.982711791992,1848.10412597656,0,0,1.49743592739105,1,0.75,8,8,10,8,2.25,52
23044,1,3,2,55,1,0,8,16,16868.31640625,1085.90466308594,107.423217773438,1193.32788085938,0,0,1.49743592739105,1,0.75,10.1502237319946,6.09013414382935,8.12017822265625,6.86846923828125,1.69170391559601,35.1874389648438
23054,0,3,2,26,1,0,2,2,1460,3349.02270507812,381.871795654297,3730.89453125,0,0,1.49743592739105,1,0.75,8,8,10,8,2.25,52
23054,1,3,2,27,1,0,3,1,1119.90795898438,1428.02355957031,244.958740234375,1672.98229980469,0,0,1.49743592739105,1,0.75,10.1502237319946,6.09013414382935,8.12017822265625,6.86846923828125,1.69170391559601,35.1874389648438
23061,0,3,2,40,1,2,5,131,56400,2356.88012695312,224.561889648438,2581.44189453125,1,1,0.752136707305908,1,0.75,8,8,10,8,2.25,52
23061,1,3,2,25,1,0,2,12,16105.0224609375,5290.97314453125,1031.60107421875,6322.57421875,0,0,0.752136707305908,1,0.75,10.1502237319946,6.09013414382935,8.12017822265625,6.86846923828125,1.69170391559601,35.1874389648438
23081,0,3,2,40,1,0,8,27,24900,2732.47412109375,421.841735839844,3154.31567382812,0,1,0.752136707305908,1,0.75,8,8,10,8,2.25,52
23081,1,3,2,47,1,0,10,27,24900,4214.2373046875,1152.05029296875,5366.28759765625,0,1,0.752136707305908,1,0.75,10.1502237319946,6.09013414382935,8.12017822265625,6.86846923828125,1.69170391559601,35.1874389648438
23121,0,3,2,22,1,4,4,354,324150,4175.19677734375,2096.1904296875,6271.38671875,0,1,0.752136707305908,1,0.75,8,8,10,8,2.25,52
23121,1,3,2,22,1,6,2,178,231195.015625,4191.36572265625,1544.86376953125,5736.2294921875,0,0,0.752136707305908,1,0.75,10.1502237319946,6.09013414382935,8.12017822265625,6.86846923828125,1.69170391559601,35.1874389648438
31011,0,1,3,35,0,2,7,6,131550,2644.06298828125,510.680908203125,3154.74389648438,0,1,0.697592496871948,1,0.150000005960464,10,10,20,8,2.75,56
31011,1,1,3,52,1,1,7,6,131550,4900.33447265625,1377.9169921875,6278.25146484375,0,1,0.677208304405212,1,0.150000005960464,9.6991024017334,6.09013414382935,13.5336313247681,6.56320381164551,2.03004455566406,37.8941688537598
31014,0,1,3,33,1,12,7,6,174450,3681.38745117188,1477.88977050781,5159.27783203125,0,0,1.23155212402344,1,0.150000005960464,10,10,20,8,2.75,56
31014,1,1,3,42,1,10,8,3,272465.84375,3921.03125,1555.52197265625,5476.55322265625,0,0,1.28753185272217,1,0.150000005960464,9.6991024017334,6.09013414382935,13.5336313247681,6.56320381164551,2.03004455566406,37.8941688537598
31024,0,1,3,34,1,12,6,31,1057950,4085.54711914062,3531.27221679688,7616.81884765625,0,0,1.23155212402344,1,0.150000005960464,10,10,20,8,2.75,56
31024,1,1,3,50,1,12,6,32,1355562.5,5295.7099609375,3779.2666015625,9074.9765625,0,0,1.28753185272217,1,0.150000005960464,9.6991024017334,6.09013414382935,13.5336313247681,6.56320381164551,2.03004455566406,37.8941688537598
31025,0,1,3,31,1,10,10,60,357200,4043.08911132812,2597.6435546875,6640.73291015625,0,0,1.84732818603516,1,0.150000005960464,10,10,20,8,2.75,56
31025,1,1,3,35,1,9,8,60,357200,4181.5537109375,15745.3642578125,19926.91796875,0,1,1.93129765987396,1,0.150000005960464,9.6991024017334,6.09013414382935,13.5336313247681,6.56320381164551,2.03004455566406,37.8941688537598
31035,0,1,3,60,1,10,9,649,1079800,5574.8447265625,21872.82421875,27447.669921875,0,0,1.84732818603516,1,0.150000005960464,10,10,20,8,2.75,56
31035,1,1,3,70,1,10,5,6,588036.25,7277.845703125,3790.76953125,11068.615234375,0,0,1.93129765987396,1,0.150000005960464,9.6991024017334,6.09013414382935,13.5336313247681,6.56320381164551,2.03004455566406,37.8941688537598
31044,0,1,3,43,1,5,6,34,383600,4411.92919921875,1273.06018066406,5684.98974609375,0,0,1.23155212402344,1,0.150000005960464,10,10,20,8,2.75,56
31044,1,1,3,40,0,4,4,259,447218.84375,7023.95458984375,16406.990234375,23430.9453125,0,0,1.28753185272217,1,0.150000005960464,9.6991024017334,6.09013414382935,13.5336313247681,6.56320381164551,2.03004455566406,37.8941688537598
31051,0,1,3,35,1,3,4,10,263200,4297.83984375,505.016204833984,4802.85546875,0,1,0.697592496871948,1,0.150000005960464,10,10,20,8,2.75,56
31051,1,1,3,58,1,6,10,10,263200,3943.970703125,4342.265625,8286.236328125,0,1,0.677208304405212,1,0.150000005960464,9.6991024017334,6.09013414382935,13.5336313247681,6.56320381164551,2.03004455566406,37.8941688537598
31061,0,1,3,26,1,8,4,5,221560,4245.85009765625,1603.48083496094,5849.3310546875,0,1,0.697592496871948,1,0.150000005960464,10,10,20,8,2.75,56
31061,1,1,3,31,1,8,4,5,221560,6508.3232421875,14464.0673828125,20972.390625,0,1,0.677208304405212,1,0.150000005960464,9.6991024017334,6.09013414382935,13.5336313247681,6.56320381164551,2.03004455566406,37.8941688537598
31091,0,1,3,34,1,4,5,4.5,98800,3414.01049804688,831.390014648438,4245.40087890625,0,1,0.697592496871948,1,0.150000005960464,10,10,20,8,2.75,56
31091,1,1,3,50,1,3,6,4.5,98800,3732.12451171875,552.623046875,4284.74755859375,0,1,0.677208304405212,1,0.150000005960464,9.6991024017334,6.09013414382935,13.5336313247681,6.56320381164551,2.03004455566406,37.8941688537598
31101,0,1,3,28,1,0,2,1,16845,4575.1201171875,2354.8046875,6929.92431640625,0,1,0.697592496871948,1,0.150000005960464,10,10,20,8,2.75,56
31101,1,1,3,35,1,0,4,1,16845,3725.80859375,735.89111328125,4461.69970703125,0,1,0.677208304405212,1,0.150000005960464,9.6991024017334,6.09013414382935,13.5336313247681,6.56320381164551,2.03004455566406,37.8941688537598
31111,0,1,3,35,0,0,5,1,2125,1975.6201171875,363.934997558594,2339.55517578125,0,1,0.697592496871948,1,0.150000005960464,10,10,20,8,2.75,56
31111,1,1,3,70,1,4,9,12,704229.3125,6638.396484375,937.57958984375,7575.97607421875,0,0,0.677208304405212,1,0.150000005960464,9.6991024017334,6.09013414382935,13.5336313247681,6.56320381164551,2.03004455566406,37.8941688537598
31121,0,1,3,48,0,0,5,12,66580,3616.36352539062,670.895324707031,4287.2587890625,0,1,0.697592496871948,1,0.150000005960464,10,10,20,8,2.75,56
31121,1,1,3,55,0,0,5,12,66580,8494.7890625,10105.5625,18600.3515625,0,1,0.677208304405212,1,0.150000005960464,9.6991024017334,6.09013414382935,13.5336313247681,6.56320381164551,2.03004455566406,37.8941688537598
32011,0,2,3,18,1,0,7,9,61410,2367.599609375,460.9462890625,2828.54565429688,0,1,0.528061211109161,1,0.100000001490116,10,10,20,8,2.75,56
32011,1,2,3,28,1,2,5,9,61410,4516.98486328125,6708.62060546875,11225.60546875,0,1,0.528061211109161,1,0.100000001490116,9.6991024017334,6.09013414382935,13.5336313247681,6.56320381164551,2.03004455566406,37.8941688537598
32014,0,2,3,50,1,0,3,4,173600,5808.7001953125,13050.7734375,18859.474609375,0,0,1.67023801803589,1,0.100000001490116,10,10,20,8,2.75,56
32014,1,2,3,70,1,0,2,3.25,217864.40625,6810.7998046875,1596.96875,8407.7685546875,0,0,1.67023801803589,1,0.100000001490116,9.6991024017334,6.09013414382935,13.5336313247681,6.56320381164551,2.03004455566406,37.8941688537598
32015,0,2,3,28,1,10,10,125,489550,4485.00390625,2095.89599609375,6580.89990234375,0,0,1.86190474033356,1,0.100000001490116,10,10,20,8,2.75,56
32015,1,2,3,35,1,9,4,43,652131.5625,7695.8994140625,17806.53515625,25502.435546875,0,0,1.86190474033356,1,0.100000001490116,9.6991024017334,6.09013414382935,13.5336313247681,6.56320381164551,2.03004455566406,37.8941688537598
32024,0,2,3,50,1,0,8,2,36300,3507.15893554688,933.021240234375,4440.1796875,0,0,1.67023801803589,1,0.100000001490116,10,10,20,8,2.75,56
32024,1,2,3,55,1,0,7,2,36300,5531.001953125,2347.1181640625,7878.1201171875,0,1,1.67023801803589,1,0.100000001490116,9.6991024017334,6.09013414382935,13.5336313247681,6.56320381164551,2.03004455566406,37.8941688537598
32031,0,2,3,46,1,4,8,104,140760,3287.28466796875,604.779663085938,3892.064453125,0,1,0.528061211109161,1,0.100000001490116,10,10,20,8,2.75,56
32031,1,2,3,58,1,5,8,104,140760,5013.3642578125,5412.6064453125,10425.970703125,0,1,0.528061211109161,1,0.100000001490116,9.6991024017334,6.09013414382935,13.5336313247681,6.56320381164551,2.03004455566406,37.8941688537598
32044,0,2,3,46,1,0,7,2,24950,3198.62280273438,1972.19470214844,5170.8173828125,0,0,1.67023801803589,1,0.100000001490116,10,10,20,8,2.75,56
32044,1,2,3,32,1,3,5,1,7781.837890625,3020.70654296875,529.164794921875,3549.87133789062,0,0,1.67023801803589,1,0.100000001490116,9.6991024017334,6.09013414382935,13.5336313247681,6.56320381164551,2.03004455566406,37.8941688537598
32061,0,2,3,40,1,0,8,2,16235,2936.35180664062,463.162200927734,3399.51416015625,0,1,0.528061211109161,1,0.100000001490116,10,10,20,8,2.75,56
32061,1,2,3,50,1,0,6,2,16235,4544.14208984375,916.90380859375,5461.0458984375,0,1,0.528061211109161,1,0.100000001490116,9.6991024017334,6.09013414382935,13.5336313247681,6.56320381164551,2.03004455566406,37.8941688537598
32064,0,2,3,32,1,2,7,4,43750,4134.57373046875,3226.94702148438,7361.52001953125,0,0,1.67023801803589,1,0.100000001490116,10,10,20,8,2.75,56
32064,1,2,3,40,1,12,9,176,594667.8125,4851.35595703125,1652.6064453125,6503.96240234375,0,0,1.67023801803589,1,0.100000001490116,9.6991024017334,6.09013414382935,13.5336313247681,6.56320381164551,2.03004455566406,37.8941688537598
32121,0,2,3,52,0,0,7,6,54780,3104.54565429688,6553.47119140625,9658.0166015625,0,1,0.528061211109161,1,0.100000001490116,10,10,20,8,2.75,56
32121,1,2,3,66,0,0,5,6,54780,8804.439453125,16172.6875,24977.126953125,0,1,0.528061211109161,1,0.100000001490116,9.6991024017334,6.09013414382935,13.5336313247681,6.56320381164551,2.03004455566406,37.8941688537598
32131,0,2,3,52,0,0,7,86,232510,3837.35717773438,2511.71435546875,6349.07080078125,0,1,0.528061211109161,1,0.100000001490116,10,10,20,8,2.75,56
32131,1,2,3,55,0,0,5,86,232510,5575.85595703125,1224.79345703125,6800.6494140625,0,1,0.528061211109161,1,0.100000001490116,9.6991024017334,6.09013414382935,13.5336313247681,6.56320381164551,2.03004455566406,37.8941688537598
32141,0,2,3,50,1,1,8,5,151110,2930.93603515625,528.392028808594,3459.32788085938,0,1,0.528061211109161,1,0.100000001490116,10,10,20,8,2.75,56
32141,1,2,3,30,1,3,3,5,151110,4950.60205078125,1117.65283203125,6068.2548828125,0,1,0.528061211109161,1,0.100000001490116,9.6991024017334,6.09013414382935,13.5336313247681,6.56320381164551,2.03004455566406,37.8941688537598
33014,0,3,3,27,1,0,4,0.200000002980232,1100,3349.0224609375,434.772247314453,3783.794921875,0,0,1.93705689907074,1,0.200000002980232,12,10,20,8,2.75,56
33014,1,3,3,45,1,0,7,0.200000002980232,1100,2605.80395507812,277.24609375,2883.05004882812,0,1,1.93705689907074,1,0.400000005960464,10.3757839202881,6.76681566238403,13.5336313247681,7.02110147476196,2.03004455566406,40.6008949279785
33034,0,3,3,40,0,0,2,1,6890,3073.90893554688,510.689880371094,3584.59887695312,0,0,1.93705689907074,1,0.200000002980232,12,10,20,8,2.75,56
33034,1,3,3,65,0,0,2,2,35099.47265625,5935.173828125,876.302734375,6811.4765625,0,0,1.93705689907074,1,0.400000005960464,10.3757839202881,6.76681566238403,13.5336313247681,7.02110147476196,2.03004455566406,40.6008949279785
33051,0,3,3,28,1,1,5,13,80950,3440.6240234375,693.722351074219,4134.34619140625,1,0,0.602963507175446,1,0.200000002980232,12,10,20,8,2.75,56
33051,1,3,3,35,1,0,5,13,80950,1644.06555175781,262.552490234375,1906.61804199219,0,1,0.602963507175446,1,0.400000005960464,10.3757839202881,6.76681566238403,13.5336313247681,7.02110147476196,2.03004455566406,40.6008949279785
33054,0,3,3,38,1,2,5,2,8120,3391.48095703125,337.905639648438,3729.38598632812,0,0,1.93705689907074,1,0.200000002980232,12,10,20,8,2.75,56
33054,1,3,3,45,1,3,6,2,8120,2677.8544921875,933.820556640625,3611.67504882812,0,1,1.93705689907074,1,0.400000005960464,10.3757839202881,6.76681566238403,13.5336313247681,7.02110147476196,2.03004455566406,40.6008949279785
33061,0,3,3,25,1,0,4,52,209520,3764.94262695312,522.252502441406,4287.1953125,1,0,0.602963507175446,1,0.200000002980232,12,10,20,8,2.75,56
